date,drug_category,actual_sales,p10_demand,p50_demand,p90_demand,uncertainty_band,safety_stock,reorder_point,target_stock_lvl,simulated_inventory,stockout_risk,overstock_risk,replenishment_recommendation,recommended_order_qty,order_trigger
2020-07-09,R03,,0.49,5.2,14.88,14.39,16.77,32.37,61.41,51.76,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-07-10,R03,,0.31,5.16,14.96,14.65,16.97,32.45,61.85,51.56,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2020-07-11,R03,,0.32,5.36,14.74,14.42,16.25,32.33,60.47,53.4,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2020-07-12,R03,,0.29,5.54,16.3,16.01,18.64,35.26,67.54,48.04,0,0,INCREASE REPLENISHMENT,12.0,PROACTIVE (Forward Shortfall)
2020-07-13,R03,,0.28,5.38,16.15,15.87,18.65,34.79,67.1,46.5,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-07-14,R03,,0.7,5.14,16.29,15.59,19.31,34.73,68.18,45.12,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2020-07-15,R03,,0.29,5.2,16.3,16.01,19.23,34.83,68.13,51.98,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-07-16,R03,,0.32,5.2,14.85,14.53,16.71,32.31,61.26,51.78,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-07-17,R03,,0.31,5.84,14.88,14.57,15.66,33.18,60.3,53.58,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2020-07-18,R03,,0.31,5.82,14.8,14.49,15.55,33.01,59.95,52.74,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2020-07-19,R03,,0.29,5.78,15.63,15.34,17.06,34.4,63.95,46.92,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2020-07-20,R03,,0.29,5.88,15.58,15.29,16.8,34.44,63.54,43.14,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-07-21,R03,,0.3,5.87,15.38,15.08,16.47,34.08,62.61,43.26,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-07-22,R03,,0.51,5.6,16.41,15.9,18.72,35.52,67.95,47.39,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2020-07-23,R03,,0.31,5.68,14.65,14.34,15.54,32.58,59.49,46.79,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-07-24,R03,,0.31,5.66,14.71,14.4,15.68,32.66,59.81,46.11,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2020-07-25,R03,,0.48,5.74,14.82,14.34,15.73,32.95,60.19,51.45,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2020-07-26,R03,,0.5,5.66,15.58,15.08,17.18,34.16,63.92,45.71,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2020-07-27,R03,,0.29,5.9,15.68,15.39,16.94,34.64,63.98,43.05,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-07-28,R03,,0.3,5.66,15.99,15.69,17.89,34.87,65.86,43.15,0,0,INCREASE REPLENISHMENT,8.0,PROACTIVE (Forward Shortfall)
2020-07-29,R03,,0.3,5.66,16.59,16.29,18.93,35.91,68.7,47.49,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2020-07-30,R03,,0.38,5.68,14.71,14.33,15.64,32.68,59.77,46.83,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-07-31,R03,,0.38,5.62,14.61,14.23,15.57,32.43,59.4,49.15,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2020-08-01,R03,,0.36,5.65,14.57,14.21,15.45,32.4,59.16,52.53,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-08-02,R03,,0.3,5.7,15.8,15.5,17.49,34.59,64.89,46.88,0,0,INCREASE REPLENISHMENT,12.0,PROACTIVE (Forward Shortfall)
2020-08-03,R03,,0.66,5.42,15.86,15.2,18.08,34.34,65.66,43.18,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2020-08-04,R03,,0.31,5.38,15.98,15.67,18.36,34.5,66.3,42.76,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2020-08-05,R03,,0.31,5.38,16.37,16.06,19.04,35.18,68.15,49.38,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2020-08-06,R03,,0.32,5.42,14.5,14.18,15.73,31.99,59.23,50.0,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-08-07,R03,,0.42,5.38,14.46,14.04,15.73,31.87,59.11,50.58,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2020-08-08,R03,,0.31,5.36,14.79,14.48,16.33,32.41,60.7,52.2,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2020-08-09,R03,,0.29,5.36,15.84,15.55,18.15,34.23,65.67,46.84,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2020-08-10,R03,,0.31,5.38,15.98,15.67,18.36,34.5,66.3,43.48,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2020-08-11,R03,,0.31,5.36,15.75,15.44,18.0,34.08,65.25,45.1,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-08-12,R03,,0.3,5.4,16.29,15.99,18.86,35.06,67.73,49.74,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2020-08-13,R03,,0.32,5.38,14.49,14.17,15.78,31.92,59.25,50.34,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-08-14,R03,,0.32,5.39,14.86,14.54,16.4,32.57,60.98,49.96,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-08-15,R03,,0.31,5.38,14.86,14.55,16.42,32.56,61.0,51.57,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-08-16,R03,,0.41,5.38,15.92,15.51,18.26,34.4,66.02,46.19,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2020-08-17,R03,,0.31,4.74,16.03,15.72,19.55,33.77,67.64,45.81,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2020-08-18,R03,,0.29,5.88,16.4,16.11,18.22,35.86,67.42,46.07,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-08-19,R03,,0.3,5.65,16.79,16.49,19.3,36.25,69.67,50.19,0,0,INCREASE REPLENISHMENT,8.0,PROACTIVE (Forward Shortfall)
2020-08-20,R03,,0.32,6.02,15.38,15.06,16.21,34.27,62.35,51.54,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-08-21,R03,,0.31,5.57,15.02,14.71,16.37,33.08,61.43,50.52,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2020-08-22,R03,,0.31,5.6,15.1,14.79,16.45,33.25,61.75,52.95,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2020-08-23,R03,,0.3,5.49,16.06,15.76,18.31,34.78,66.49,47.35,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2020-08-24,R03,,0.3,5.52,15.82,15.52,17.84,34.4,65.3,44.86,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2020-08-25,R03,,0.3,5.49,16.03,15.73,18.26,34.73,66.35,45.34,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2020-08-26,R03,,0.31,4.66,16.8,16.49,21.03,35.01,71.43,50.85,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2020-08-27,R03,,0.32,5.57,15.49,15.17,17.18,33.89,63.65,50.19,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-08-28,R03,,0.34,5.54,15.17,14.83,16.68,33.3,62.19,51.62,0,0,INCREASE REPLENISHMENT,1.0,PROACTIVE (Forward Shortfall)
2020-08-29,R03,,0.41,5.7,15.19,14.78,16.44,33.54,62.01,56.08,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-08-30,R03,,0.3,5.75,16.28,15.98,18.24,35.49,67.08,50.38,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2020-08-31,R03,,0.31,5.73,16.29,15.98,18.29,35.48,67.16,45.63,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2020-09-01,R03,,0.31,5.54,16.22,15.91,18.5,35.12,67.16,44.9,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2020-09-02,R03,,0.31,5.56,16.9,16.59,19.64,36.32,70.34,50.36,0,0,INCREASE REPLENISHMENT,8.0,PROACTIVE (Forward Shortfall)
2020-09-03,R03,,0.34,4.74,15.42,15.08,18.5,32.72,64.76,50.8,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-09-04,R03,,0.34,4.72,15.28,14.94,18.29,32.45,64.13,52.06,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-09-05,R03,,0.34,4.88,15.5,15.16,18.39,33.03,64.89,55.34,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-09-06,R03,,0.29,5.7,16.82,16.53,19.26,36.36,69.72,50.46,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2020-09-07,R03,,0.3,5.92,16.52,16.22,18.36,36.12,67.92,49.76,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2020-09-08,R03,,0.3,5.74,16.48,16.18,18.6,35.82,68.04,48.84,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2020-09-09,R03,,0.3,4.71,17.12,16.82,21.49,35.62,72.85,53.1,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2020-09-10,R03,,0.33,4.74,15.13,14.8,18.0,32.22,63.39,52.39,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-09-11,R03,,0.34,4.91,15.87,15.53,18.98,33.71,66.59,53.65,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2020-09-12,R03,,0.34,5.75,15.61,15.27,17.08,34.33,63.91,58.74,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2020-09-13,R03,,0.32,5.72,16.41,16.09,18.52,35.68,67.75,52.99,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2020-09-14,R03,,0.33,5.72,16.03,15.7,17.86,35.02,65.95,50.27,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2020-09-15,R03,,0.31,4.72,16.27,15.96,20.01,34.17,68.82,47.55,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2020-09-16,R03,,0.31,4.9,16.96,16.65,20.89,35.59,71.77,51.83,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2020-09-17,R03,,0.34,4.91,15.89,15.55,19.02,33.75,66.69,50.93,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-09-18,R03,,0.33,4.87,15.86,15.53,19.04,33.65,66.62,55.02,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-09-19,R03,,0.33,4.9,15.8,15.47,18.88,33.58,66.28,57.15,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-09-20,R03,,0.29,4.87,16.74,16.45,20.56,35.17,70.78,52.25,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2020-09-21,R03,,0.31,5.76,17.0,16.69,19.47,36.75,70.47,52.38,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-09-22,R03,,0.31,5.63,16.94,16.63,19.59,36.48,70.41,51.62,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-09-23,R03,,0.31,5.57,16.79,16.48,19.43,36.14,69.8,54.99,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-09-24,R03,,0.34,6.36,15.65,15.31,16.09,35.17,63.04,54.42,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-09-25,R03,,0.34,6.69,15.36,15.02,15.02,35.09,61.1,53.06,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2020-09-26,R03,,0.36,6.49,15.0,14.64,14.74,34.21,59.74,51.37,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-09-27,R03,,0.32,6.54,16.52,16.2,17.29,36.91,66.85,44.88,0,0,INCREASE REPLENISHMENT,13.0,PROACTIVE (Forward Shortfall)
2020-09-28,R03,,0.38,6.86,16.78,16.4,17.18,37.76,67.52,42.34,0,0,INCREASE REPLENISHMENT,8.0,PROACTIVE (Forward Shortfall)
2020-09-29,R03,,0.4,6.61,16.94,16.54,17.89,37.72,68.71,40.48,0,0,INCREASE REPLENISHMENT,8.0,PROACTIVE (Forward Shortfall)
2020-09-30,R03,,0.4,6.64,17.89,17.49,19.49,39.41,73.16,46.87,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2020-10-01,R03,,0.36,6.45,15.57,15.21,15.8,35.15,62.51,48.23,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-10-02,R03,,0.36,6.78,15.24,14.88,14.65,34.99,60.37,49.78,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-10-03,R03,,0.35,6.62,14.28,13.93,13.27,33.13,56.11,54.0,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2020-10-04,R03,,0.32,7.01,15.87,15.55,15.35,36.38,62.96,47.38,0,0,INCREASE REPLENISHMENT,13.0,PROACTIVE (Forward Shortfall)
2020-10-05,R03,,0.33,7.45,16.06,15.73,14.91,37.26,63.09,40.37,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2020-10-06,R03,,0.32,6.96,16.21,15.89,16.02,36.9,64.65,35.92,1,0,INCREASE REPLENISHMENT,9.0,REACTIVE (Below ROP)
2020-10-07,R03,,0.31,6.61,16.15,15.84,16.52,36.35,64.97,41.96,0,0,INCREASE REPLENISHMENT,8.0,PROACTIVE (Forward Shortfall)
2020-10-08,R03,,0.34,6.84,15.27,14.93,14.6,35.12,60.41,42.35,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2020-10-09,R03,,0.34,7.17,15.28,14.94,14.05,35.56,59.89,44.51,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2020-10-10,R03,,0.36,8.37,16.55,16.19,14.17,39.28,63.82,45.34,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2020-10-11,R03,,0.32,8.48,17.71,17.39,15.99,41.43,69.12,38.97,1,0,INCREASE REPLENISHMENT,14.0,REACTIVE (Below ROP)
2020-10-12,R03,,0.33,8.62,17.85,17.52,15.99,41.85,69.54,36.49,1,0,INCREASE REPLENISHMENT,9.0,REACTIVE (Below ROP)
2020-10-13,R03,,0.33,8.19,16.97,16.64,15.21,39.78,66.12,38.87,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-10-14,R03,,0.33,7.92,17.41,17.08,16.44,40.2,68.67,44.68,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2020-10-15,R03,,0.36,8.03,16.62,16.26,14.88,38.97,64.74,45.76,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2020-10-16,R03,,0.39,8.54,17.08,16.69,14.79,40.41,66.03,42.73,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2020-10-17,R03,,0.38,8.5,16.17,15.79,13.28,38.78,61.79,44.19,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2020-10-18,R03,,0.36,8.61,17.51,17.15,15.42,41.25,67.95,39.69,1,0,INCREASE REPLENISHMENT,15.0,REACTIVE (Below ROP)
2020-10-19,R03,,0.44,9.3,17.93,17.49,14.95,42.85,68.74,41.08,1,0,INCREASE REPLENISHMENT,9.0,REACTIVE (Below ROP)
2020-10-20,R03,,0.67,8.25,17.65,16.98,16.28,41.03,69.23,35.78,1,0,INCREASE REPLENISHMENT,10.0,REACTIVE (Below ROP)
2020-10-21,R03,,1.26,8.35,18.26,17.0,17.16,42.21,71.94,42.53,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2020-10-22,R03,,0.67,8.44,17.39,16.72,15.5,40.82,67.67,43.18,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2020-10-23,R03,,0.7,8.79,17.91,17.21,15.8,42.17,69.53,44.74,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2020-10-24,R03,,0.63,8.52,16.95,16.32,14.6,40.16,65.45,46.95,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-10-25,R03,,0.63,8.85,18.3,17.67,16.37,42.92,71.27,42.43,1,0,INCREASE REPLENISHMENT,14.0,REACTIVE (Below ROP)
2020-10-26,R03,,0.65,8.83,18.36,17.71,16.51,43.0,71.59,43.58,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2020-10-27,R03,,0.59,8.24,17.89,17.3,16.71,41.43,70.38,39.75,1,0,INCREASE REPLENISHMENT,7.0,REACTIVE (Below ROP)
2020-10-28,R03,,0.56,8.26,18.41,17.85,17.58,42.36,72.81,45.51,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2020-10-29,R03,,1.21,8.28,17.32,16.11,15.66,40.5,67.62,47.25,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2020-10-30,R03,,1.23,8.67,17.83,16.6,15.87,41.88,69.36,45.97,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2020-10-31,R03,,0.62,8.55,17.12,16.5,14.84,40.49,66.2,48.3,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-11-01,R03,,0.56,9.6,18.56,18.0,15.52,44.32,71.2,42.75,1,0,INCREASE REPLENISHMENT,14.0,REACTIVE (Below ROP)
2020-11-02,R03,,0.6,8.87,18.66,18.06,16.96,43.57,72.94,43.15,1,0,INCREASE REPLENISHMENT,11.0,REACTIVE (Below ROP)
2020-11-03,R03,,0.56,8.28,18.08,17.52,16.97,41.81,71.21,39.28,1,0,INCREASE REPLENISHMENT,7.0,REACTIVE (Below ROP)
2020-11-04,R03,,0.57,8.28,18.66,18.09,17.98,42.82,73.96,45.0,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2020-11-05,R03,,0.59,9.3,17.6,17.01,14.38,42.28,67.18,47.72,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2020-11-06,R03,,0.55,8.68,18.37,17.82,16.78,42.82,71.89,45.42,0,0,INCREASE REPLENISHMENT,14.0,PROACTIVE (Forward Shortfall)
2020-11-07,R03,,0.54,8.52,17.76,17.22,16.0,41.56,69.28,47.74,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2020-11-08,R03,,0.56,9.82,19.22,18.66,16.28,45.74,73.94,41.22,1,0,INCREASE REPLENISHMENT,13.0,REACTIVE (Below ROP)
2020-11-09,R03,,0.51,8.69,19.14,18.63,18.1,44.17,75.52,45.4,0,0,INCREASE REPLENISHMENT,12.0,PROACTIVE (Forward Shortfall)
2020-11-10,R03,,0.56,9.22,18.7,18.14,16.42,44.08,72.52,42.71,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-11-11,R03,,0.5,8.24,19.27,18.77,19.1,43.82,76.91,46.49,0,0,INCREASE REPLENISHMENT,14.0,PROACTIVE (Forward Shortfall)
2020-11-12,R03,,0.52,8.34,18.06,17.54,16.84,41.86,71.02,50.25,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2020-11-13,R03,,0.53,8.68,18.79,18.26,17.51,43.55,73.88,46.91,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2020-11-14,R03,,0.51,8.39,17.99,17.48,16.63,41.8,70.6,52.23,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2020-11-15,R03,,0.65,9.56,19.16,18.51,16.63,45.31,74.11,45.84,0,0,INCREASE REPLENISHMENT,12.0,PROACTIVE (Forward Shortfall)
2020-11-16,R03,,0.58,8.87,19.27,18.69,18.01,44.62,75.82,47.28,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2020-11-17,R03,,0.58,8.28,18.7,18.12,18.05,42.89,74.15,44.41,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2020-11-18,R03,,0.58,9.4,19.23,18.65,17.03,45.23,74.72,48.13,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2020-11-19,R03,,0.59,9.56,18.17,17.58,14.91,43.59,69.42,49.73,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2020-11-20,R03,,0.57,9.29,19.1,18.53,16.99,44.86,74.29,47.17,0,0,INCREASE REPLENISHMENT,15.0,PROACTIVE (Forward Shortfall)
2020-11-21,R03,,0.58,9.04,18.11,17.53,15.71,42.83,70.04,46.88,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-11-22,R03,,0.55,9.18,19.39,18.84,17.68,45.22,75.85,41.84,1,0,INCREASE REPLENISHMENT,15.0,REACTIVE (Below ROP)
2020-11-23,R03,,0.54,9.43,19.05,18.51,16.66,44.95,73.81,47.66,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2020-11-24,R03,,0.59,8.75,18.36,17.77,16.65,42.9,71.73,43.23,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2020-11-25,R03,,0.56,8.81,18.95,18.39,17.56,43.99,74.41,49.48,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2020-11-26,R03,,0.57,8.86,17.59,17.02,15.12,41.7,67.89,47.67,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2020-11-27,R03,,0.57,9.24,18.5,17.93,16.04,43.76,71.54,45.81,0,0,INCREASE REPLENISHMENT,12.0,PROACTIVE (Forward Shortfall)
2020-11-28,R03,,0.56,10.07,18.1,17.54,13.91,44.12,68.21,47.57,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2020-11-29,R03,,0.53,8.53,18.85,18.32,17.87,43.46,74.42,40.5,1,0,INCREASE REPLENISHMENT,16.0,REACTIVE (Below ROP)
2020-11-30,R03,,0.57,9.44,19.26,18.69,17.01,45.33,74.79,43.97,1,0,INCREASE REPLENISHMENT,9.0,REACTIVE (Below ROP)
2020-12-01,R03,,0.54,8.2,19.07,18.53,18.83,43.43,76.04,40.53,1,0,INCREASE REPLENISHMENT,11.0,REACTIVE (Below ROP)
2020-12-02,R03,,0.57,8.77,19.53,18.96,18.64,44.95,77.23,48.33,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2020-12-03,R03,,0.56,8.89,17.8,17.24,15.43,42.1,68.83,48.56,0,0,INCREASE REPLENISHMENT,1.0,PROACTIVE (Forward Shortfall)
2020-12-04,R03,,0.57,9.29,18.88,18.31,16.61,44.48,73.25,50.67,0,0,INCREASE REPLENISHMENT,13.0,PROACTIVE (Forward Shortfall)
2020-12-05,R03,,0.64,8.48,18.43,17.79,17.23,42.67,72.52,50.38,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2020-12-06,R03,,0.58,9.21,20.28,19.7,19.17,46.8,80.01,42.9,1,0,INCREASE REPLENISHMENT,16.0,REACTIVE (Below ROP)
2020-12-07,R03,,0.58,9.53,20.01,19.43,18.15,46.74,78.18,46.69,1,0,INCREASE REPLENISHMENT,7.0,REACTIVE (Below ROP)
2020-12-08,R03,,0.57,9.07,19.18,18.61,17.51,44.72,75.05,46.16,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2020-12-09,R03,,0.52,8.17,19.53,19.01,19.68,44.19,78.27,53.09,0,0,INCREASE REPLENISHMENT,13.0,PROACTIVE (Forward Shortfall)
2020-12-10,R03,,0.58,8.81,18.01,17.43,15.93,42.36,69.96,51.92,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-12-11,R03,,0.59,9.31,19.24,18.65,17.2,45.13,74.92,49.11,0,0,INCREASE REPLENISHMENT,13.0,PROACTIVE (Forward Shortfall)
2020-12-12,R03,,0.57,8.58,19.05,18.48,18.13,43.87,75.28,52.8,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2020-12-13,R03,,0.53,9.34,20.68,20.15,19.64,47.66,81.68,44.22,1,0,INCREASE REPLENISHMENT,15.0,REACTIVE (Below ROP)
2020-12-14,R03,,0.55,8.99,20.55,20.0,20.02,46.99,81.67,47.88,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2020-12-15,R03,,0.57,8.28,19.46,18.89,19.36,44.2,77.74,48.89,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-12-16,R03,,0.59,8.88,19.84,19.25,18.98,45.62,78.5,55.61,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2020-12-17,R03,,0.58,8.68,18.33,17.75,16.71,42.75,71.7,55.73,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2020-12-18,R03,,1.17,8.86,19.38,18.21,18.22,44.8,76.36,52.05,0,0,INCREASE REPLENISHMENT,14.0,PROACTIVE (Forward Shortfall)
2020-12-19,R03,,0.56,8.74,18.66,18.1,17.18,43.4,73.16,52.19,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-12-20,R03,,0.57,8.9,20.63,20.06,20.32,47.02,82.21,45.45,1,0,INCREASE REPLENISHMENT,18.0,REACTIVE (Below ROP)
